item_id,store_id,category,season,price,discount,days_on_rack,sold_quantity,sold_flag
Item_2111,Store_18,Saree,Festive,6969,0.31,23,5,1
Item_2112,Store_6,Saree,Winter,3620,0.42,35,7,1
Item_2113,Store_11,Lehenga,Wedding,3646,0.18,81,5,1
Item_2114,Store_2,Saree,Summer,5865,0.22,28,5,1
Item_2115,Store_19,Sherwani,Winter,8345,0.2,73,6,1
Item_2116,Store_19,Sherwani,Winter,3289,0.19,91,3,0
Item_2117,Store_5,Lehenga,Summer,8370,0.46,87,7,1
Item_2118,Store_19,Lehenga,Wedding,4872,0.41,69,6,1
Item_2119,Store_2,Saree,Wedding,8690,0.05,37,7,1
Item_2120,Store_10,Kurta,Winter,2440,0.05,63,7,1
Item_2121,Store_2,Lehenga,Winter,1765,0.21,118,5,1
Item_2122,Store_11,Lehenga,Wedding,5092,0.05,37,5,1
Item_2123,Store_18,Saree,Wedding,3666,0.31,36,5,1
Item_2124,Store_15,Saree,Festive,9655,0.07,63,7,1
Item_2125,Store_9,Lehenga,Winter,6968,0.26,96,3,0
Item_2126,Store_19,Kurta,Winter,8641,0.0,105,6,1
Item_2127,Store_9,Lehenga,Summer,3181,0.16,45,6,1
Item_2128,Store_3,Saree,Festive,4888,0.34,16,3,0
Item_2129,Store_9,Saree,Wedding,1840,0.24,77,8,1
Item_2130,Store_14,Lehenga,Festive,6899,0.49,118,7,1
Item_2131,Store_19,Kurta,Wedding,5118,0.44,15,3,0
Item_2132,Store_7,Lehenga,Wedding,1565,0.18,101,4,0
Item_2133,Store_16,Lehenga,Festive,7005,0.02,23,2,0
Item_2134,Store_16,Saree,Winter,8226,0.42,58,4,0
Item_2135,Store_1,Kurta,Wedding,6890,0.46,61,3,0
Item_2136,Store_4,Sherwani,Festive,5311,0.41,46,5,1
Item_2137,Store_4,Kurta,Summer,8736,0.06,102,6,1
Item_2138,Store_7,Lehenga,Festive,9848,0.5,75,6,1
Item_2139,Store_8,Lehenga,Summer,3982,0.13,35,4,0
Item_2140,Store_17,Lehenga,Wedding,7083,0.36,56,4,0
Item_2141,Store_5,Kurta,Festive,1556,0.45,6,5,1
Item_2142,Store_7,Saree,Festive,4019,0.12,87,8,1
Item_2143,Store_20,Lehenga,Summer,3580,0.45,42,5,1
Item_2144,Store_20,Lehenga,Festive,9146,0.15,36,8,1
Item_2145,Store_4,Kurta,Festive,9243,0.49,14,2,0
Item_2146,Store_6,Sherwani,Wedding,5019,0.14,109,7,1
Item_2147,Store_7,Sherwani,Festive,4138,0.48,12,11,1
Item_2148,Store_18,Saree,Winter,1671,0.03,94,4,0
Item_2149,Store_5,Saree,Summer,1777,0.35,98,6,1
Item_2150,Store_20,Lehenga,Festive,5927,0.27,79,3,0
Item_2151,Store_3,Kurta,Summer,4022,0.24,109,3,0
Item_2152,Store_7,Lehenga,Summer,2860,0.11,24,1,0
Item_2153,Store_14,Saree,Summer,4139,0.35,24,3,0
Item_2154,Store_7,Kurta,Festive,2074,0.1,13,6,1
Item_2155,Store_5,Kurta,Festive,7763,0.28,76,3,0
Item_2156,Store_5,Saree,Summer,2986,0.13,19,2,0
Item_2157,Store_2,Sherwani,Winter,7327,0.48,102,6,1
Item_2158,Store_6,Sherwani,Summer,2046,0.01,92,4,0
Item_2159,Store_15,Kurta,Winter,3176,0.1,101,3,0
Item_2160,Store_10,Lehenga,Summer,3338,0.12,109,6,1
Item_2161,Store_7,Sherwani,Wedding,1500,0.21,109,2,0
Item_2162,Store_5,Lehenga,Summer,3233,0.12,113,3,0
Item_2163,Store_1,Sherwani,Summer,5608,0.25,67,10,1
Item_2164,Store_13,Sherwani,Festive,8234,0.44,108,7,1
Item_2165,Store_18,Lehenga,Winter,8972,0.36,95,4,0
Item_2166,Store_13,Saree,Wedding,7610,0.29,25,1,0
Item_2167,Store_18,Sherwani,Winter,1600,0.04,9,3,0
Item_2168,Store_5,Sherwani,Wedding,5284,0.35,39,7,1
Item_2169,Store_13,Lehenga,Summer,5483,0.08,89,7,1
Item_2170,Store_4,Saree,Festive,6901,0.39,72,3,0
Item_2171,Store_17,Sherwani,Festive,7129,0.13,117,7,1
Item_2172,Store_3,Sherwani,Winter,2754,0.21,52,2,0
Item_2173,Store_17,Saree,Festive,3464,0.18,84,5,1
Item_2174,Store_11,Sherwani,Winter,5482,0.43,99,2,0
Item_2175,Store_20,Saree,Winter,8400,0.06,94,4,0
Item_2176,Store_4,Saree,Wedding,7806,0.28,66,5,1
Item_2177,Store_2,Lehenga,Winter,9643,0.07,39,3,0
Item_2178,Store_20,Kurta,Wedding,8396,0.35,74,4,0
Item_2179,Store_16,Saree,Festive,8338,0.45,101,5,1
Item_2180,Store_18,Lehenga,Winter,6241,0.22,25,2,0
Item_2181,Store_8,Kurta,Winter,8394,0.24,84,5,1
Item_2182,Store_3,Sherwani,Summer,7437,0.46,115,6,1
Item_2183,Store_9,Kurta,Winter,5695,0.26,43,2,0
Item_2184,Store_20,Saree,Winter,3588,0.24,38,5,1
Item_2185,Store_6,Saree,Summer,2782,0.29,110,5,1
Item_2186,Store_10,Saree,Summer,6947,0.34,19,7,1
Item_2187,Store_10,Saree,Festive,7594,0.05,10,8,1
Item_2188,Store_13,Saree,Winter,4520,0.41,70,7,1
Item_2189,Store_17,Lehenga,Festive,4218,0.22,92,4,0
Item_2190,Store_9,Saree,Festive,4757,0.04,60,7,1
Item_2191,Store_17,Lehenga,Summer,5016,0.39,53,6,1
Item_2192,Store_9,Sherwani,Wedding,3837,0.19,96,7,1
Item_2193,Store_9,Saree,Festive,7000,0.05,5,5,1
Item_2194,Store_1,Saree,Wedding,8034,0.32,69,5,1
Item_2195,Store_2,Kurta,Winter,8309,0.44,32,5,1
Item_2196,Store_16,Sherwani,Summer,5239,0.44,104,7,1
Item_2197,Store_1,Saree,Winter,5428,0.48,24,5,1
Item_2198,Store_10,Saree,Winter,5150,0.43,52,2,0
Item_2199,Store_18,Sherwani,Summer,2446,0.0,76,4,0
Item_2200,Store_8,Lehenga,Winter,7468,0.19,69,7,1
Item_2201,Store_11,Saree,Summer,6790,0.41,94,7,1
Item_2202,Store_2,Kurta,Wedding,5175,0.18,55,6,1
Item_2203,Store_8,Saree,Winter,6080,0.3,47,3,0
Item_2204,Store_8,Kurta,Summer,1864,0.3,53,1,0
Item_2205,Store_17,Kurta,Festive,7860,0.18,29,4,0
Item_2206,Store_15,Saree,Winter,9663,0.45,78,9,1
Item_2207,Store_17,Saree,Wedding,7217,0.25,80,5,1
Item_2208,Store_13,Kurta,Summer,6672,0.23,45,4,0
Item_2209,Store_19,Sherwani,Winter,2502,0.5,75,4,0
Item_2210,Store_5,Sherwani,Winter,5684,0.25,68,7,1
Item_2211,Store_12,Saree,Winter,2410,0.09,65,4,0
Item_2212,Store_1,Lehenga,Wedding,4770,0.26,16,6,1
Item_2213,Store_5,Sherwani,Summer,5659,0.41,115,2,0
Item_2214,Store_8,Saree,Festive,5001,0.39,108,7,1
Item_2215,Store_13,Sherwani,Festive,4483,0.39,85,3,0
Item_2216,Store_8,Lehenga,Festive,5562,0.35,73,3,0
Item_2217,Store_11,Saree,Summer,1598,0.13,18,6,1
Item_2218,Store_1,Lehenga,Festive,4041,0.43,38,4,0
Item_2219,Store_13,Saree,Wedding,9160,0.45,52,7,1
Item_2220,Store_19,Lehenga,Summer,7391,0.1,65,6,1
Item_2221,Store_3,Sherwani,Winter,8287,0.07,85,8,1
Item_2222,Store_17,Sherwani,Wedding,1066,0.49,39,3,0
Item_2223,Store_5,Lehenga,Winter,9123,0.43,69,5,1
Item_2224,Store_20,Lehenga,Festive,3750,0.45,63,6,1
Item_2225,Store_8,Lehenga,Wedding,9661,0.44,118,3,0
Item_2226,Store_14,Saree,Summer,7806,0.27,118,4,0
Item_2227,Store_4,Sherwani,Wedding,7429,0.32,40,8,1
Item_2228,Store_11,Saree,Winter,9123,0.27,83,4,0
Item_2229,Store_20,Sherwani,Summer,2631,0.03,23,4,0
Item_2230,Store_15,Kurta,Wedding,7452,0.37,119,4,0
Item_2231,Store_19,Saree,Wedding,1774,0.25,46,4,0
Item_2232,Store_7,Sherwani,Wedding,7107,0.32,73,8,1
Item_2233,Store_19,Sherwani,Wedding,8804,0.25,23,7,1
Item_2234,Store_19,Saree,Summer,5019,0.25,111,7,1
Item_2235,Store_11,Saree,Winter,1929,0.09,43,5,1
Item_2236,Store_5,Sherwani,Wedding,4012,0.14,73,7,1
Item_2237,Store_5,Saree,Summer,6024,0.08,56,4,0
Item_2238,Store_8,Lehenga,Winter,7264,0.1,16,7,1
Item_2239,Store_10,Saree,Wedding,8973,0.49,87,2,0
Item_2240,Store_6,Saree,Winter,5729,0.08,51,2,0
Item_2241,Store_15,Saree,Winter,8961,0.13,80,5,1
Item_2242,Store_16,Sherwani,Summer,3819,0.3,40,5,1
Item_2243,Store_17,Lehenga,Winter,7655,0.31,67,8,1
Item_2244,Store_8,Kurta,Summer,2184,0.08,80,6,1
Item_2245,Store_8,Kurta,Wedding,9480,0.4,86,5,1
Item_2246,Store_9,Lehenga,Winter,7343,0.39,117,8,1
Item_2247,Store_2,Lehenga,Winter,1527,0.12,55,5,1
Item_2248,Store_15,Lehenga,Festive,1916,0.14,116,7,1
Item_2249,Store_18,Sherwani,Wedding,4574,0.47,47,4,0
Item_2250,Store_3,Kurta,Wedding,4319,0.41,38,7,1
Item_2251,Store_17,Lehenga,Festive,2406,0.35,116,6,1
Item_2252,Store_4,Sherwani,Festive,2241,0.04,101,5,1
Item_2253,Store_4,Kurta,Summer,6206,0.21,53,3,0
Item_2254,Store_14,Saree,Summer,8249,0.28,22,5,1
Item_2255,Store_9,Sherwani,Winter,4133,0.09,65,5,1
Item_2256,Store_9,Kurta,Winter,1798,0.22,61,4,0
Item_2257,Store_18,Sherwani,Winter,2523,0.3,97,1,0
Item_2258,Store_10,Kurta,Winter,8209,0.16,113,6,1
Item_2259,Store_4,Kurta,Summer,5928,0.39,9,6,1
Item_2260,Store_12,Saree,Wedding,3888,0.42,93,7,1
Item_2261,Store_8,Sherwani,Winter,3690,0.16,28,8,1
Item_2262,Store_2,Lehenga,Wedding,5091,0.42,97,7,1
Item_2263,Store_13,Saree,Winter,8282,0.05,68,1,0
Item_2264,Store_16,Saree,Festive,7249,0.42,63,5,1
Item_2265,Store_2,Kurta,Winter,1690,0.08,42,4,0
Item_2266,Store_11,Lehenga,Winter,9719,0.04,37,8,1
Item_2267,Store_10,Sherwani,Winter,2495,0.32,14,3,0
Item_2268,Store_15,Lehenga,Summer,1892,0.24,41,1,0
Item_2269,Store_17,Lehenga,Festive,9578,0.45,101,2,0
Item_2270,Store_8,Lehenga,Winter,6873,0.18,91,3,0
Item_2271,Store_18,Lehenga,Winter,5503,0.14,15,7,1
Item_2272,Store_9,Lehenga,Wedding,1897,0.25,28,4,0
Item_2273,Store_8,Kurta,Festive,1710,0.23,92,7,1
Item_2274,Store_14,Kurta,Winter,4695,0.17,75,11,1
Item_2275,Store_18,Saree,Wedding,3686,0.35,118,3,0
Item_2276,Store_20,Kurta,Wedding,8188,0.38,25,7,1
Item_2277,Store_20,Saree,Summer,6778,0.43,24,5,1
Item_2278,Store_12,Saree,Wedding,8768,0.49,14,9,1
Item_2279,Store_19,Sherwani,Winter,6013,0.13,93,5,1
Item_2280,Store_14,Lehenga,Summer,5512,0.36,51,7,1
Item_2281,Store_17,Kurta,Summer,1415,0.2,104,4,0
Item_2282,Store_3,Sherwani,Winter,5180,0.34,116,3,0
Item_2283,Store_7,Kurta,Festive,5262,0.24,51,5,1
Item_2284,Store_17,Saree,Wedding,3515,0.5,19,4,0
Item_2285,Store_12,Kurta,Summer,6640,0.36,48,8,1
Item_2286,Store_9,Lehenga,Festive,7616,0.48,108,4,0
Item_2287,Store_15,Saree,Winter,1992,0.42,108,3,0
Item_2288,Store_18,Saree,Wedding,5370,0.45,118,5,1
Item_2289,Store_13,Sherwani,Wedding,2773,0.41,66,2,0
Item_2290,Store_8,Lehenga,Summer,4561,0.23,10,6,1
Item_2291,Store_14,Saree,Wedding,4816,0.13,105,6,1
Item_2292,Store_8,Lehenga,Wedding,7633,0.19,70,3,0
Item_2293,Store_14,Kurta,Wedding,2756,0.01,80,4,0
Item_2294,Store_7,Lehenga,Wedding,3373,0.26,8,5,1
Item_2295,Store_12,Saree,Winter,3576,0.25,27,7,1
Item_2296,Store_11,Sherwani,Festive,5184,0.26,17,6,1
Item_2297,Store_11,Saree,Winter,9899,0.49,85,3,0
Item_2298,Store_13,Lehenga,Winter,3397,0.46,35,6,1
Item_2299,Store_18,Lehenga,Summer,6969,0.08,20,3,0
Item_2300,Store_2,Saree,Wedding,5535,0.18,45,6,1
Item_2301,Store_15,Lehenga,Winter,7883,0.21,94,2,0
Item_2302,Store_20,Kurta,Wedding,9127,0.18,96,3,0
Item_2303,Store_18,Saree,Winter,1734,0.4,5,4,0
Item_2304,Store_15,Sherwani,Winter,1632,0.26,115,11,1
Item_2305,Store_19,Saree,Summer,5268,0.29,16,5,1
Item_2306,Store_12,Kurta,Festive,5099,0.43,105,4,0
Item_2307,Store_13,Kurta,Festive,3901,0.4,60,3,0
Item_2308,Store_11,Kurta,Winter,2663,0.07,54,2,0
Item_2309,Store_5,Kurta,Summer,6591,0.36,24,7,1
Item_2310,Store_1,Kurta,Wedding,4872,0.22,70,4,0
Item_2311,Store_3,Sherwani,Wedding,2054,0.15,40,1,0
Item_2312,Store_19,Lehenga,Winter,9572,0.03,83,0,0
Item_2313,Store_7,Kurta,Festive,4082,0.24,42,6,1
Item_2314,Store_12,Kurta,Summer,9007,0.18,26,5,1
Item_2315,Store_15,Saree,Festive,5261,0.13,112,5,1
Item_2316,Store_5,Sherwani,Wedding,3389,0.35,65,9,1
Item_2317,Store_15,Sherwani,Festive,4553,0.38,54,1,0
Item_2318,Store_8,Lehenga,Wedding,6138,0.12,100,2,0
Item_2319,Store_10,Sherwani,Summer,1544,0.02,63,5,1
Item_2320,Store_16,Saree,Summer,4663,0.42,24,4,0
Item_2321,Store_8,Saree,Winter,3239,0.0,40,5,1
Item_2322,Store_1,Lehenga,Winter,4773,0.47,101,8,1
Item_2323,Store_12,Saree,Festive,3627,0.31,19,7,1
Item_2324,Store_5,Kurta,Summer,7618,0.16,66,5,1
Item_2325,Store_3,Kurta,Summer,7780,0.12,118,6,1
Item_2326,Store_1,Saree,Winter,9015,0.0,114,4,0
Item_2327,Store_4,Lehenga,Wedding,4130,0.12,7,4,0
Item_2328,Store_8,Sherwani,Festive,1096,0.07,97,5,1
Item_2329,Store_3,Lehenga,Festive,4858,0.31,115,5,1
Item_2330,Store_10,Sherwani,Winter,3708,0.08,95,3,0
Item_2331,Store_2,Saree,Summer,6397,0.26,9,6,1
Item_2332,Store_11,Saree,Winter,7152,0.3,60,8,1
Item_2333,Store_10,Kurta,Winter,1456,0.15,35,3,0
Item_2334,Store_14,Sherwani,Winter,6914,0.02,90,6,1
Item_2335,Store_7,Lehenga,Winter,5368,0.02,39,3,0
Item_2336,Store_2,Saree,Wedding,5088,0.01,75,8,1
Item_2337,Store_9,Lehenga,Wedding,9399,0.37,74,3,0
Item_2338,Store_16,Kurta,Summer,2937,0.16,30,11,1
Item_2339,Store_13,Sherwani,Winter,2146,0.4,5,8,1
Item_2340,Store_9,Sherwani,Wedding,6152,0.22,87,10,1
Item_2341,Store_20,Saree,Summer,5299,0.23,11,7,1
Item_2342,Store_4,Sherwani,Winter,9118,0.26,40,9,1
Item_2343,Store_10,Saree,Festive,9634,0.36,80,7,1
Item_2344,Store_12,Kurta,Wedding,8759,0.14,88,8,1
Item_2345,Store_17,Sherwani,Summer,8953,0.06,91,8,1
Item_2346,Store_14,Saree,Festive,5784,0.28,29,4,0
Item_2347,Store_14,Lehenga,Winter,2461,0.16,98,5,1
Item_2348,Store_2,Saree,Winter,2159,0.22,63,6,1
Item_2349,Store_20,Sherwani,Winter,1386,0.32,65,5,1
Item_2350,Store_11,Kurta,Wedding,8192,0.25,33,2,0
Item_2351,Store_16,Sherwani,Summer,5775,0.31,99,5,1
Item_2352,Store_19,Sherwani,Festive,4409,0.27,22,3,0
Item_2353,Store_6,Saree,Summer,1689,0.37,45,7,1
Item_2354,Store_19,Lehenga,Wedding,8028,0.35,23,1,0
Item_2355,Store_5,Sherwani,Summer,8262,0.27,8,1,0
Item_2356,Store_4,Lehenga,Wedding,6664,0.34,69,3,0
Item_2357,Store_15,Saree,Winter,7766,0.44,45,2,0
Item_2358,Store_4,Lehenga,Festive,1952,0.22,19,5,1
Item_2359,Store_20,Saree,Winter,7142,0.21,58,0,0
Item_2360,Store_10,Kurta,Summer,6967,0.38,68,4,0
Item_2361,Store_3,Lehenga,Winter,8205,0.29,76,4,0
Item_2362,Store_5,Lehenga,Festive,3484,0.04,19,3,0
Item_2363,Store_6,Kurta,Winter,2854,0.45,83,2,0
Item_2364,Store_8,Lehenga,Festive,4231,0.02,54,5,1
Item_2365,Store_7,Kurta,Festive,3597,0.37,107,5,1
Item_2366,Store_10,Sherwani,Winter,8829,0.38,26,3,0
Item_2367,Store_6,Saree,Wedding,9186,0.48,22,2,0
Item_2368,Store_14,Kurta,Summer,4983,0.03,84,6,1
Item_2369,Store_4,Lehenga,Wedding,7963,0.3,6,2,0
Item_2370,Store_13,Kurta,Wedding,7684,0.21,40,7,1
Item_2371,Store_20,Lehenga,Winter,1656,0.17,24,5,1
Item_2372,Store_17,Sherwani,Summer,8743,0.05,20,10,1
Item_2373,Store_7,Kurta,Summer,7839,0.28,71,2,0
Item_2374,Store_4,Sherwani,Wedding,7312,0.24,34,6,1
Item_2375,Store_14,Saree,Winter,8938,0.05,59,6,1
Item_2376,Store_3,Lehenga,Summer,7176,0.31,70,6,1
Item_2377,Store_5,Lehenga,Wedding,4285,0.37,103,4,0
Item_2378,Store_16,Sherwani,Summer,6559,0.38,30,6,1
Item_2379,Store_20,Saree,Winter,4563,0.45,61,6,1
Item_2380,Store_4,Kurta,Winter,5584,0.2,73,2,0
Item_2381,Store_2,Kurta,Winter,5817,0.48,6,3,0
Item_2382,Store_18,Lehenga,Summer,6041,0.43,119,3,0
Item_2383,Store_19,Sherwani,Festive,7182,0.15,60,6,1
Item_2384,Store_19,Sherwani,Summer,9026,0.08,88,2,0
Item_2385,Store_17,Kurta,Festive,4244,0.22,66,5,1
Item_2386,Store_14,Saree,Winter,2040,0.2,38,3,0
Item_2387,Store_19,Saree,Wedding,3273,0.29,102,8,1
Item_2388,Store_13,Kurta,Festive,4629,0.29,60,3,0
Item_2389,Store_12,Kurta,Winter,3114,0.37,59,7,1
Item_2390,Store_6,Sherwani,Winter,8364,0.25,24,2,0
Item_2391,Store_4,Saree,Festive,2677,0.05,54,4,0
Item_2392,Store_19,Kurta,Wedding,4094,0.43,29,3,0
Item_2393,Store_16,Kurta,Winter,6873,0.15,88,6,1
Item_2394,Store_13,Lehenga,Festive,3284,0.49,29,5,1
Item_2395,Store_4,Kurta,Wedding,6052,0.06,57,2,0
Item_2396,Store_17,Kurta,Wedding,8062,0.48,18,12,1
Item_2397,Store_1,Saree,Winter,2589,0.05,64,1,0
Item_2398,Store_18,Sherwani,Summer,3520,0.12,115,4,0
Item_2399,Store_20,Saree,Summer,5648,0.02,112,6,1
Item_2400,Store_17,Sherwani,Winter,6729,0.35,47,4,0
Item_2401,Store_15,Lehenga,Wedding,1694,0.43,111,7,1
Item_2402,Store_11,Kurta,Winter,8807,0.22,66,5,1
Item_2403,Store_13,Lehenga,Festive,4683,0.46,107,4,0
Item_2404,Store_1,Sherwani,Summer,7704,0.3,80,7,1
Item_2405,Store_17,Saree,Festive,8368,0.32,116,7,1
Item_2406,Store_6,Saree,Winter,2971,0.42,73,2,0
Item_2407,Store_4,Lehenga,Winter,9055,0.15,67,5,1
Item_2408,Store_20,Sherwani,Wedding,5218,0.18,6,3,0
Item_2409,Store_16,Lehenga,Wedding,2868,0.45,58,4,0
Item_2410,Store_15,Lehenga,Wedding,2671,0.45,20,5,1
Item_2411,Store_15,Kurta,Festive,2728,0.49,59,7,1
Item_2412,Store_6,Lehenga,Wedding,8632,0.45,98,6,1
Item_2413,Store_15,Kurta,Winter,7403,0.06,115,3,0
Item_2414,Store_14,Kurta,Wedding,7092,0.41,47,6,1
Item_2415,Store_11,Saree,Summer,3142,0.2,65,3,0
Item_2416,Store_7,Kurta,Wedding,7184,0.5,42,4,0
Item_2417,Store_9,Kurta,Festive,7010,0.24,49,5,1
Item_2418,Store_16,Saree,Summer,1253,0.28,55,4,0
Item_2419,Store_5,Lehenga,Summer,5102,0.26,46,5,1
Item_2420,Store_20,Sherwani,Summer,4542,0.16,28,4,0
Item_2421,Store_10,Sherwani,Festive,3775,0.04,119,9,1
Item_2422,Store_18,Sherwani,Winter,8678,0.45,34,6,1
Item_2423,Store_3,Lehenga,Wedding,7212,0.4,41,1,0
Item_2424,Store_13,Kurta,Summer,5637,0.07,57,5,1
Item_2425,Store_11,Sherwani,Summer,7034,0.39,67,7,1
Item_2426,Store_17,Lehenga,Summer,9457,0.31,107,2,0
Item_2427,Store_13,Kurta,Winter,7476,0.2,15,4,0
Item_2428,Store_6,Saree,Winter,4148,0.13,82,4,0
Item_2429,Store_17,Sherwani,Festive,4359,0.43,27,2,0
Item_2430,Store_13,Kurta,Winter,2004,0.35,84,4,0
Item_2431,Store_19,Sherwani,Wedding,5717,0.27,54,6,1
Item_2432,Store_19,Sherwani,Festive,4271,0.3,89,3,0
Item_2433,Store_10,Sherwani,Festive,1209,0.05,59,4,0
Item_2434,Store_3,Kurta,Wedding,6539,0.24,59,2,0
Item_2435,Store_14,Lehenga,Wedding,1153,0.1,8,6,1
Item_2436,Store_19,Kurta,Wedding,4593,0.1,101,3,0
Item_2437,Store_5,Sherwani,Festive,9606,0.33,58,4,0
Item_2438,Store_5,Kurta,Festive,2284,0.46,65,4,0
Item_2439,Store_20,Saree,Festive,4148,0.2,115,4,0
Item_2440,Store_17,Lehenga,Wedding,1768,0.1,82,4,0
Item_2441,Store_10,Kurta,Wedding,6607,0.32,87,6,1
Item_2442,Store_5,Saree,Summer,4202,0.44,9,4,0
Item_2443,Store_4,Lehenga,Winter,3787,0.37,104,7,1
Item_2444,Store_6,Saree,Summer,3210,0.43,99,4,0
Item_2445,Store_4,Lehenga,Wedding,8399,0.27,113,3,0
Item_2446,Store_7,Kurta,Festive,7338,0.38,22,2,0
Item_2447,Store_7,Saree,Wedding,9733,0.07,48,4,0
Item_2448,Store_18,Sherwani,Winter,1358,0.17,35,3,0
Item_2449,Store_3,Saree,Summer,1849,0.19,98,1,0
Item_2450,Store_1,Lehenga,Summer,8498,0.26,25,4,0
Item_2451,Store_4,Kurta,Festive,5522,0.46,51,5,1
Item_2452,Store_6,Lehenga,Summer,3544,0.44,34,5,1
Item_2453,Store_9,Saree,Summer,2831,0.07,59,4,0
Item_2454,Store_14,Saree,Wedding,2472,0.09,109,3,0
Item_2455,Store_12,Sherwani,Summer,1329,0.18,72,3,0
Item_2456,Store_20,Kurta,Summer,6851,0.15,73,6,1
Item_2457,Store_4,Kurta,Summer,8032,0.31,45,1,0
Item_2458,Store_12,Saree,Festive,6266,0.45,49,5,1
Item_2459,Store_10,Kurta,Festive,5354,0.48,78,4,0
Item_2460,Store_7,Sherwani,Wedding,7435,0.33,95,6,1
Item_2461,Store_3,Lehenga,Summer,8978,0.42,84,6,1
Item_2462,Store_14,Kurta,Festive,5238,0.26,34,8,1
Item_2463,Store_10,Saree,Festive,7112,0.1,81,4,0
Item_2464,Store_16,Lehenga,Wedding,5722,0.26,104,1,0
Item_2465,Store_16,Lehenga,Winter,2388,0.28,89,7,1
Item_2466,Store_10,Sherwani,Summer,5185,0.37,49,9,1
Item_2467,Store_13,Saree,Festive,9911,0.11,108,2,0
Item_2468,Store_6,Kurta,Wedding,4235,0.18,49,5,1
Item_2469,Store_12,Saree,Wedding,5576,0.18,83,6,1
Item_2470,Store_9,Lehenga,Wedding,2100,0.48,88,2,0
Item_2471,Store_13,Saree,Festive,9864,0.22,88,10,1
Item_2472,Store_4,Kurta,Summer,9708,0.38,49,5,1
Item_2473,Store_11,Kurta,Winter,3532,0.38,59,2,0
Item_2474,Store_20,Sherwani,Summer,8770,0.13,63,5,1
Item_2475,Store_18,Kurta,Wedding,4670,0.29,9,7,1
Item_2476,Store_11,Kurta,Wedding,1781,0.45,36,5,1
Item_2477,Store_4,Saree,Winter,4523,0.24,10,5,1
Item_2478,Store_18,Saree,Summer,7131,0.47,98,3,0
Item_2479,Store_1,Lehenga,Wedding,5782,0.11,30,7,1
Item_2480,Store_7,Sherwani,Wedding,5995,0.04,41,2,0
Item_2481,Store_6,Saree,Summer,2501,0.45,17,11,1
Item_2482,Store_15,Kurta,Wedding,4080,0.42,97,6,1
Item_2483,Store_18,Lehenga,Summer,1502,0.5,73,5,1
Item_2484,Store_11,Saree,Wedding,4885,0.34,29,6,1
Item_2485,Store_20,Sherwani,Summer,9009,0.47,17,4,0
Item_2486,Store_15,Sherwani,Winter,1623,0.41,92,4,0
Item_2487,Store_16,Lehenga,Wedding,2050,0.42,99,5,1
Item_2488,Store_7,Lehenga,Winter,8385,0.28,24,5,1
Item_2489,Store_10,Lehenga,Wedding,7081,0.19,76,1,0
Item_2490,Store_12,Lehenga,Wedding,6484,0.47,64,7,1
Item_2491,Store_14,Lehenga,Festive,4772,0.22,77,9,1
Item_2492,Store_5,Kurta,Summer,4916,0.27,25,6,1
Item_2493,Store_18,Kurta,Winter,5018,0.22,119,6,1
Item_2494,Store_5,Saree,Winter,2329,0.28,65,3,0
Item_2495,Store_3,Sherwani,Winter,5114,0.24,88,6,1
Item_2496,Store_5,Kurta,Summer,4367,0.02,83,8,1
Item_2497,Store_17,Kurta,Festive,9095,0.44,30,8,1
Item_2498,Store_19,Kurta,Winter,6141,0.22,58,8,1
Item_2499,Store_19,Saree,Summer,4951,0.29,46,6,1
Item_2500,Store_12,Lehenga,Wedding,6084,0.07,15,4,0
Item_2501,Store_9,Saree,Winter,2573,0.0,41,3,0
Item_2502,Store_1,Sherwani,Winter,3634,0.12,109,5,1
Item_2503,Store_18,Sherwani,Festive,3768,0.35,15,5,1
Item_2504,Store_4,Sherwani,Winter,6302,0.05,31,3,0
Item_2505,Store_10,Sherwani,Winter,7250,0.45,98,4,0
Item_2506,Store_7,Kurta,Wedding,2211,0.11,87,6,1
Item_2507,Store_1,Kurta,Summer,9967,0.1,38,4,0
Item_2508,Store_17,Saree,Summer,6955,0.09,42,6,1
Item_2509,Store_2,Lehenga,Festive,2160,0.01,65,3,0
Item_2510,Store_11,Sherwani,Wedding,6977,0.39,91,3,0
Item_2511,Store_9,Saree,Summer,8041,0.44,57,4,0
Item_2512,Store_7,Kurta,Wedding,3383,0.31,69,5,1
Item_2513,Store_17,Kurta,Summer,6876,0.09,7,3,0
Item_2514,Store_17,Lehenga,Wedding,4540,0.14,71,9,1
Item_2515,Store_2,Lehenga,Festive,5635,0.24,32,3,0
Item_2516,Store_6,Lehenga,Winter,2095,0.48,18,4,0
Item_2517,Store_14,Saree,Festive,6901,0.12,56,5,1
Item_2518,Store_6,Kurta,Summer,9215,0.37,34,1,0
Item_2519,Store_2,Kurta,Festive,2079,0.22,62,2,0
Item_2520,Store_1,Lehenga,Winter,9370,0.15,58,5,1
Item_2521,Store_10,Sherwani,Festive,3847,0.23,73,6,1
Item_2522,Store_5,Lehenga,Summer,2960,0.04,117,3,0
Item_2523,Store_2,Saree,Summer,2473,0.4,19,5,1
Item_2524,Store_16,Lehenga,Festive,5888,0.12,42,5,1
Item_2525,Store_2,Lehenga,Winter,5979,0.36,82,6,1
Item_2526,Store_10,Saree,Festive,2212,0.03,18,1,0
Item_2527,Store_2,Lehenga,Winter,6697,0.48,61,6,1
